cntrQ,bslnA,bslnB,bslnC,bslnLikert,focus,focusDiff,totalDiff,maskDiff
"cntrQ_244",47.05,42.6,14.24,true,"WHAT_Qn","Easy","EEE","easy"
"cntrQ_246",31.48,34.69,64.97,true,"WHAT_Qn","Easy","EHE","easy"
"cntrQ_250",79.15,76.69,75.2,true,"WHAT_Qn","Hard","HEE","easy"
"cntrQ_256",50.13,44.19,37.46,true,"WHAT_Qn","Medium","MEM","easy"
"cntrQ_270",54.44,56.78,75.65,true,"WHAT_Qn","Hard","HHH","easy"
"cntrQ_271",5.84,78.73,12.38,true,"WHAT_Ql","Easy","EEE","easy"
"cntrQ_273",49.99,71.6,65.02,true,"WHAT_Ql","Hard","EHE","easy"
"cntrQ_277",21.37,33.52,72.94,false,"WHAT_Ql","Easy","HEE","easy"
"cntrQ_283",31.47,54.18,35.38,false,"WHAT_Ql","Easy","MEM","easy"
"cntrQ_297",18.24,20.17,77.25,false,"WHAT_Ql","Hard","HHH","easy"
"cntrQ_298",28.7,24.67,14.28,false,"WHERE","Easy","EEE","easy"
"cntrQ_300",17.82,15.5,64.87,false,"WHERE","Easy","EHE","easy"
"cntrQ_304",31.89,29.51,75.13,true,"WHERE","Easy","HEE","easy"
"cntrQ_310",66.26,40.91,37.26,false,"WHERE","Medium","MEM","easy"
"cntrQ_324",36.44,32.54,75.85,false,"WHERE","Hard","HHH","easy"
"cntrQ_325",37.74,42.6,33.93,true,"WHAT_Qn","Easy","EEE","medium"
"cntrQ_327",41.05,34.69,48.12,true,"WHAT_Qn","Easy","EHE","medium"
"cntrQ_331",78.57,76.69,55.04,true,"WHAT_Qn","Hard","HEE","medium"
"cntrQ_337",35.18,44.19,16.82,false,"WHAT_Qn","Medium","MEM","medium"
"cntrQ_351",56.34,56.78,60.2,true,"WHAT_Qn","Hard","HHH","medium"
"cntrQ_352",30.84,78.73,30.84,true,"WHAT_Ql","Easy","EEE","medium"
"cntrQ_354",11.72,71.6,15.22,false,"WHAT_Ql","Hard","EHE","medium"
"cntrQ_358",9.21,33.52,44.9,false,"WHAT_Ql","Easy","HEE","medium"
"cntrQ_364",24.58,54.18,34.82,true,"WHAT_Ql","Easy","MEM","medium"
"cntrQ_378",6,20.17,31.11,false,"WHAT_Ql","Hard","HHH","medium"
"cntrQ_379",19.64,22.56,7.9,true,"WHERE","Easy","EEE","medium"
"cntrQ_381",12.41,14.99,30.29,true,"WHERE","Easy","EHE","medium"
"cntrQ_385",36.18,27.53,37.97,true,"WHERE","Easy","HEE","medium"
"cntrQ_391",32.25,40.91,38.53,true,"WHERE","Medium","MEM","medium"
"cntrQ_405",25.69,32.47,32.02,false,"WHERE","Hard","HHH","medium"
"cntrQ_406",41.39,42.6,40.6,false,"WHAT_Qn","Easy","EEE","hard"
"cntrQ_408",37.72,34.69,63.1,true,"WHAT_Qn","Easy","EHE","hard"
"cntrQ_412",76.53,76.69,37.6,false,"WHAT_Qn","Hard","HEE","hard"
"cntrQ_418",38.99,44.19,34.6,true,"WHAT_Qn","Medium","MEM","hard"
"cntrQ_432",59.49,56.78,56.8,false,"WHAT_Qn","Hard","HHH","hard"
"cntrQ_433",38.78,78.73,57.94,false,"WHAT_Ql","Easy","EEE","hard"
"cntrQ_435",46.5,71.6,60.08,false,"WHAT_Ql","Hard","EHE","hard"
"cntrQ_439",6.07,33.52,32.15,true,"WHAT_Ql","Easy","HEE","hard"
"cntrQ_445",21.04,54.18,30.35,true,"WHAT_Ql","Easy","MEM","hard"
"cntrQ_459",11.8,20.17,60.94,false,"WHAT_Ql","Hard","HHH","hard"
"cntrQ_460",26.32,22.56,61.7,false,"WHERE","Easy","EEE","hard"
"cntrQ_462",24.6,21.78,65.95,true,"WHERE","Easy","EHE","hard"
"cntrQ_466",22.23,27.53,40.43,true,"WHERE","Easy","HEE","hard"
"cntrQ_472",38.55,40.91,36.62,true,"WHERE","Medium","MEM","hard"
"cntrQ_486",32.62,32.47,59.05,false,"WHERE","Hard","HHH","hard"
