cntrQ,bslnA,bslnB,bslnC,bslnLikert,focus,focusDiff,totalDiff,maskDiff
"cntrQ_244",47.05,42.6,14.24,true,"WHAT_Qn","Easy","EEE","easy"
"cntrQ_246",79.15,76.69,75.2,true,"WHAT_Qn","Hard","HEE","easy"
"cntrQ_250",31.48,34.69,64.97,true,"WHAT_Qn","Easy","EHE","easy"
"cntrQ_256",79.15,76.69,75.2,true,"WHAT_Qn","Hard","HEE","easy"
"cntrQ_270",31.48,34.69,64.97,true,"WHAT_Qn","Easy","EHE","easy"
"cntrQ_271",21.37,33.52,72.94,false,"WHAT_Ql","Easy","HEE","easy"
"cntrQ_273",18.24,20.17,77.25,false,"WHAT_Ql","Medium","HMH","easy"
"cntrQ_277",5.12,15.58,27.02,false,"WHAT_Ql","Medium","MMM","easy"
"cntrQ_283",18.24,20.17,77.25,false,"WHAT_Ql","Medium","HMH","easy"
"cntrQ_297",5.12,15.58,27.02,false,"WHAT_Ql","Medium","MMM","easy"
"cntrQ_298",18.24,20.17,77.25,false,"WHAT_Ql","Medium","HMH","easy"
"cntrQ_300",49.99,71.6,65.02,true,"WHAT_Ql","Hard","EHE","easy"
"cntrQ_304",47.05,42.6,14.24,true,"WHAT_Qn","Easy","EEE","easy"
"cntrQ_310",49.99,71.6,65.02,true,"WHAT_Ql","Hard","EHE","easy"
"cntrQ_324",5.84,78.73,12.38,true,"WHAT_Ql","Easy","EEE","easy"
"cntrQ_325",41.05,34.69,48.12,true,"WHAT_Qn","Easy","EHE","hard"
"cntrQ_327",67.81,64.01,62.5,false,"WHAT_Qn","Medium","MMM","medium"
"cntrQ_331",57.03,76.69,6.81,true,"WHAT_Qn","Hard","HEE","medium"
"cntrQ_337",61.03,64.01,61.62,true,"WHAT_Qn","Medium","MMM","hard"
"cntrQ_351",56.82,76.69,6.81,true,"WHAT_Qn","Hard","HEE","medium"
"cntrQ_352",12.82,15.58,75.54,true,"WHAT_Ql","Medium","MMM","medium"
"cntrQ_354",19.85,78.73,19.85,true,"WHAT_Ql","Easy","EEE","easy"
"cntrQ_358",7.72,20.17,33.26,false,"WHAT_Ql","Medium","HMH","easy"
"cntrQ_364",26.16,78.73,26.16,true,"WHAT_Ql","Easy","EEE","easy"
"cntrQ_378",6,20.17,30.47,false,"WHAT_Ql","Medium","HMH","easy"
"cntrQ_379",23.61,42.6,7.57,true,"WHAT_Qn","Easy","EEE","medium"
"cntrQ_381",74.46,76.69,18.25,false,"WHAT_Qn","Hard","HEE","medium"
"cntrQ_385",24.07,71.6,27.36,false,"WHAT_Ql","Hard","EHE","medium"
"cntrQ_391",6.66,33.52,43.72,true,"WHAT_Ql","Easy","HEE","medium"
"cntrQ_405",22.83,71.6,28.6,false,"WHAT_Ql","Hard","EHE","medium"
"cntrQ_406",80.06,76.69,39.23,true,"WHAT_Qn","Hard","HEE","medium"
"cntrQ_408",56.31,56.78,62.82,true,"WHAT_Qn","Hard","HMH","hard"
"cntrQ_412",68.45,64.01,27.03,false,"WHAT_Qn","Medium","MMM","medium"
"cntrQ_418",59.72,56.78,54.45,false,"WHAT_Qn","Hard","HMH","hard"
"cntrQ_432",57.73,64.01,35.17,false,"WHAT_Qn","Medium","MMM","medium"
"cntrQ_433",9.22,20.17,54.07,true,"WHAT_Ql","Medium","HMH","hard"
"cntrQ_435",43,71.6,60.08,false,"WHAT_Ql","Hard","EHE","hard"
"cntrQ_439",36.91,78.73,54.2,false,"WHAT_Ql","Easy","EEE","hard"
"cntrQ_445",44.03,71.6,59.87,false,"WHAT_Ql","Hard","EHE","hard"
"cntrQ_459",35.28,78.73,54.67,false,"WHAT_Ql","Easy","EEE","hard"
"cntrQ_460",35.39,71.6,48.97,false,"WHAT_Ql","Hard","EHE","hard"
"cntrQ_462",2.36,15.58,20.31,false,"WHAT_Ql","Medium","MMM","hard"
"cntrQ_466",8.03,33.52,23.92,true,"WHAT_Ql","Easy","HEE","hard"
"cntrQ_472",5.12,15.58,31.95,true,"WHAT_Ql","Medium","MMM","medium"
"cntrQ_486",14.11,33.52,37.64,false,"WHAT_Ql","Easy","HEE","hard"
