cntrQ,bslnA,bslnB,bslnC,bslnLikert,focus,focusDiff,totalDiff,maskDiff
"cntrQ_383",22.56,28.68,35.82,true,"WHERE","Easy","MME","medium"
"cntrQ_384",24.09,21.76,45.53,false,"WHERE","Easy","MHE","medium"
"cntrQ_385",33.56,27.53,34.97,true,"WHERE","Easy","HEE","medium"
"cntrQ_386",23.68,21.55,45.48,true,"WHERE","Easy","HME","medium"
"cntrQ_387",17.41,16.49,15.72,true,"WHERE","Easy","HHE","medium"
"cntrQ_388",38.59,32.02,37.53,true,"WHERE","Medium","EEM","medium"
"cntrQ_389",29.91,32.31,7.44,true,"WHERE","Medium","EMM","medium"
"cntrQ_390",31.07,34.61,31.49,false,"WHERE","Medium","EHM","medium"
"cntrQ_391",35.47,40.91,42.35,true,"WHERE","Medium","MEM","medium"
"cntrQ_392",43.69,36.12,62.39,true,"WHERE","Medium","MMM","medium"
"cntrQ_393",39.91,51.55,34.07,true,"WHERE","Medium","MHM","medium"
"cntrQ_394",23.21,28.53,38.69,true,"WHERE","Medium","HEM","medium"
"cntrQ_395",45.14,39.18,53.7,false,"WHERE","Medium","HMM","medium"
"cntrQ_396",38.71,38.45,24.45,false,"WHERE","Medium","HHM","medium"
"cntrQ_397",33.61,30.51,56.14,false,"WHERE","Hard","EEH","medium"
"cntrQ_398",57.58,40.55,29.55,false,"WHERE","Hard","EMH","medium"
"cntrQ_399",19.38,34.14,34.16,false,"WHERE","Hard","EHH","medium"
"cntrQ_400",11.28,21.08,29.29,true,"WHERE","Hard","MEH","medium"
"cntrQ_401",30.62,33.87,36.41,false,"WHERE","Hard","MMH","medium"
"cntrQ_402",41.98,50.09,37.52,true,"WHERE","Hard","MHH","medium"
"cntrQ_403",38.69,36.55,16.28,true,"WHERE","Hard","HEH","medium"
"cntrQ_404",31.03,26.13,31.45,true,"WHERE","Hard","HMH","medium"
"cntrQ_405",25.69,32.47,32.54,true,"WHERE","Hard","HHH","medium"
"cntrQ_406",45.59,42.6,55.15,true,"WHAT_Qn","Easy","EEE","hard"
"cntrQ_407",42.96,43.35,44.88,false,"WHAT_Qn","Easy","EME","hard"
"cntrQ_408",37.51,34.69,64.97,true,"WHAT_Qn","Easy","EHE","hard"
"cntrQ_409",71.02,64.01,45.69,true,"WHAT_Qn","Medium","MEE","hard"
"cntrQ_410",19.49,23.96,67.73,true,"WHAT_Qn","Medium","MME","hard"
"cntrQ_411",29.4,44.19,19.58,true,"WHAT_Qn","Medium","MHE","hard"
"cntrQ_412",81.04,76.69,46.32,true,"WHAT_Qn","Hard","HEE","hard"
"cntrQ_413",63.25,64.93,42,true,"WHAT_Qn","Hard","HME","hard"
"cntrQ_414",65.48,64.92,59.56,false,"WHAT_Qn","Hard","HHE","hard"
"cntrQ_415",19.17,15.52,17.36,true,"WHAT_Qn","Easy","EEM","hard"
"cntrQ_416",49.48,34.69,16.32,true,"WHAT_Qn","Easy","EMM","hard"
"cntrQ_417",55.97,56.13,45.95,false,"WHAT_Qn","Easy","EHM","hard"
"cntrQ_418",40.71,44.19,24.76,true,"WHAT_Qn","Medium","MEM","hard"
"cntrQ_419",62.43,64.01,64.24,true,"WHAT_Qn","Medium","MMM","hard"
"cntrQ_420",75.98,77.48,70.96,false,"WHAT_Qn","Medium","MHM","hard"
"cntrQ_421",46.82,43.3,62.31,false,"WHAT_Qn","Hard","HEM","hard"
"cntrQ_422",40.4,43.31,37.23,true,"WHAT_Qn","Hard","HMM","hard"
"cntrQ_423",37.91,27.05,21.95,false,"WHAT_Qn","Hard","HHM","hard"
"cntrQ_424",23.81,24.93,46.64,true,"WHAT_Qn","Easy","EEH","hard"
"cntrQ_425",74.68,77.48,34.21,false,"WHAT_Qn","Easy","EMH","hard"
"cntrQ_426",28.59,27.34,59.44,true,"WHAT_Qn","Easy","EHH","hard"
"cntrQ_427",29.3,37.06,26.26,true,"WHAT_Qn","Medium","MEH","hard"
"cntrQ_428",31.09,36.42,58.78,false,"WHAT_Qn","Medium","MMH","hard"
"cntrQ_429",51.67,56.13,37.04,false,"WHAT_Qn","Medium","MHH","hard"
"cntrQ_430",47.87,46.62,48.71,true,"WHAT_Qn","Hard","HEH","hard"
"cntrQ_431",24.83,23.06,63.69,true,"WHAT_Qn","Hard","HMH","hard"
"cntrQ_432",59.22,56.78,48.69,true,"WHAT_Qn","Hard","HHH","hard"
"cntrQ_433",47.42,78.73,55.14,false,"WHAT_Ql","Easy","EEE","hard"
"cntrQ_434",20.16,46.04,54.22,false,"WHAT_Ql","Medium","EME","hard"
"cntrQ_435",38.88,71.6,52.26,true,"WHAT_Ql","Hard","EHE","hard"
"cntrQ_436",3.7,15.02,50.61,true,"WHAT_Ql","Easy","MEE","hard"
"cntrQ_437",22.19,78.21,33.6,false,"WHAT_Ql","Medium","MME","hard"
"cntrQ_438",31.41,58.62,49.77,false,"WHAT_Ql","Hard","MHE","hard"
"cntrQ_439",12.54,33.52,41.76,true,"WHAT_Ql","Easy","HEE","hard"
"cntrQ_440",38.16,72.51,57.5,false,"WHAT_Ql","Medium","HME","hard"
"cntrQ_441",13.05,18.64,58.5,false,"WHAT_Ql","Hard","HHE","hard"
"cntrQ_442",22.22,84.16,22.22,true,"WHAT_Ql","Easy","EEM","hard"
"cntrQ_443",30.11,56.7,59.05,false,"WHAT_Ql","Medium","EMM","hard"
"cntrQ_444",22.45,33.47,50.31,false,"WHAT_Ql","Hard","EHM","hard"
"cntrQ_445",14.15,54.18,25.13,true,"WHAT_Ql","Easy","MEM","hard"
"cntrQ_446",3.74,15.58,28.59,true,"WHAT_Ql","Medium","MMM","hard"
"cntrQ_447",26,44.15,58.46,true,"WHAT_Ql","Hard","MHM","hard"
"cntrQ_448",0.46,3.7,36.34,false,"WHAT_Ql","Easy","HEM","hard"
"cntrQ_449",33.53,65.24,46.13,false,"WHAT_Ql","Medium","HMM","hard"
"cntrQ_450",15.15,28.33,57.42,true,"WHAT_Ql","Hard","HHM","hard"
"cntrQ_451",8.33,18.69,22.76,true,"WHAT_Ql","Easy","EEH","hard"
"cntrQ_452",9.26,24.51,46.52,false,"WHAT_Ql","Medium","EMH","hard"
"cntrQ_453",13.28,21.44,57.57,true,"WHAT_Ql","Hard","EHH","hard"
"cntrQ_454",13.55,15.47,57.28,true,"WHAT_Ql","Easy","MEH","hard"
"cntrQ_455",18.51,78.8,27.16,true,"WHAT_Ql","Medium","MMH","hard"
"cntrQ_456",45.13,65.7,62.36,true,"WHAT_Ql","Hard","MHH","hard"
"cntrQ_457",30.4,51.6,58.45,true,"WHAT_Ql","Easy","HEH","hard"
"cntrQ_458",13.91,24.74,54.38,true,"WHAT_Ql","Medium","HMH","hard"
"cntrQ_459",9.65,20.17,53.21,true,"WHAT_Ql","Hard","HHH","hard"
"cntrQ_460",21.79,22.56,51.36,true,"WHERE","Easy","EEE","hard"
"cntrQ_461",15.33,14.64,59.27,false,"WHERE","Easy","EME","hard"
"cntrQ_462",21.49,21.78,59.24,true,"WHERE","Easy","EHE","hard"
"cntrQ_463",23.56,24.05,57.06,true,"WHERE","Easy","MEE","hard"
"cntrQ_464",31.9,28.68,46.79,true,"WHERE","Easy","MME","hard"
"cntrQ_465",19.59,21.76,49.1,true,"WHERE","Easy","MHE","hard"
"cntrQ_466",16.52,27.53,34.69,true,"WHERE","Easy","HEE","hard"
"cntrQ_467",22.38,21.55,58.52,false,"WHERE","Easy","HME","hard"
"cntrQ_468",15.1,16.49,56.91,true,"WHERE","Easy","HHE","hard"
"cntrQ_469",19.42,29.79,27.92,true,"WHERE","Medium","EEM","hard"
"cntrQ_470",31.56,32.31,65.17,false,"WHERE","Medium","EMM","hard"
"cntrQ_471",38.11,40.16,64.61,false,"WHERE","Medium","EHM","hard"
"cntrQ_472",34.4,40.91,34.71,true,"WHERE","Medium","MEM","hard"
"cntrQ_473",35.08,36.12,33.81,true,"WHERE","Medium","MMM","hard"
"cntrQ_474",39.42,47.33,62.18,true,"WHERE","Medium","MHM","hard"
"cntrQ_475",28.53,28.53,50.29,true,"WHERE","Medium","HEM","hard"
"cntrQ_476",41,39.18,36.11,true,"WHERE","Medium","HMM","hard"
"cntrQ_477",32.26,38.45,62.5,true,"WHERE","Medium","HHM","hard"
"cntrQ_478",26.17,30.51,36.25,true,"WHERE","Hard","EEH","hard"
"cntrQ_479",35.7,40.55,50.39,true,"WHERE","Hard","EMH","hard"
"cntrQ_480",32.14,34.14,59.31,true,"WHERE","Hard","EHH","hard"
"cntrQ_481",37.59,36.8,46.66,false,"WHERE","Hard","MEH","hard"
"cntrQ_482",23.26,30.96,27.74,true,"WHERE","Hard","MMH","hard"
"cntrQ_483",60.77,50.09,64.7,false,"WHERE","Hard","MHH","hard"
"cntrQ_484",36.34,36.55,58.57,true,"WHERE","Hard","HEH","hard"
"cntrQ_485",27.19,26.13,54.96,true,"WHERE","Hard","HMH","hard"
"cntrQ_486",30.54,32.47,65.09,true,"WHERE","Hard","HHH","hard"
