StartDate,EndDate,Status,IPAddress,Progress,Duration_in_seconds,Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,idc,drawnQn,drawnQl,queryString,flips,nMasks,dMask,dComplex_Qn,dComplex_Ql,dComplex_Where,focus,bslnA1,bslnA2,bslnA3,bslnB,cntrQ,dComplex_focus,info_focus_dComplex_dMask,info_dComplex_dMask,trustB,t,answerA1,diffA1,answerA2,diffA2,answerA3,diffA3,answerB,correctB,trustA1,trustA2,trustA3,uniqueCntrQuestion
"18/09/2021 10:12","18/09/2021 10:27","IP Address","94.21.157.245","100","893","True","18/09/2021 10:27","R_2TMgyeonO5LH4xw","47.68850708","17.64450073","anonymous","EN",29,"engine temperature","radio on","wiper on gte 1","h0v0",4,"easy","E","H","E","WHAT_Qn",31.48,34.69,64.97,1,246,"E","WHAT_Qn_E_E","E_E","3","56.6","30",1.4800000000000004,"40",-5.310000000000002,"63",1.9699999999999989,"Neither agree nor disagree",0,"3","3","3",0
"18/09/2021 10:12","18/09/2021 10:27","IP Address","94.21.157.245","100","893","True","18/09/2021 10:27","R_2TMgyeonO5LH4xw","47.68850708","17.64450073","anonymous","EN",29,"engine temperature","radio on","fuel consumption gte 44.75","h0v0",10,"medium","E","H","E","WHAT_Qn",41.05,34.69,48.12,1,327,"E","WHAT_Qn_E_M","E_M","3","62.551","40",1.0499999999999972,"35",-0.3100000000000023,"50",-1.8800000000000026,"Neither agree nor disagree",0,"3","3","3",1
"18/09/2021 10:12","18/09/2021 10:27","IP Address","94.21.157.245","100","893","True","18/09/2021 10:27","R_2TMgyeonO5LH4xw","47.68850708","17.64450073","anonymous","EN",4,"suspension force","gps on","wiper on gte 1","h0v0",8,"hard","H","E","E","WHAT_Qn",79.47,76.69,34.87,1,412,"H","WHAT_Qn_H_H","H_H","3","70.931","73",6.469999999999999,"80",-3.3100000000000023,"50",-15.130000000000003,"Disagree",0,"3","3","3",2
"18/09/2021 10:12","18/09/2021 10:27","IP Address","94.21.157.245","100","893","True","18/09/2021 10:27","R_2TMgyeonO5LH4xw","47.68850708","17.64450073","anonymous","EN",61,"electricity consumption","gps on","engine temperature gte 42.31","h0v0",3,"easy","M","E","M","WHAT_Ql",31.47,54.18,35.38,-1,283,"E","WHAT_Ql_E_E","E_E","3","100.201","31",0.46999999999999886,"55",-0.8200000000000003,"35",0.38000000000000256,"Neither agree nor disagree",0,"4","3","3",3
"18/09/2021 10:12","18/09/2021 10:27","IP Address","94.21.157.245","100","893","True","18/09/2021 10:27","R_2TMgyeonO5LH4xw","47.68850708","17.64450073","anonymous","EN",4,"suspension force","gps on","wiper on gte 1","h0v0",7,"medium","H","E","E","WHAT_Ql",6.27,33.52,39.21,1,358,"E","WHAT_Ql_E_M","E_M","3","64.514","7",-0.7300000000000004,"33",0.5200000000000031,"40",-0.7899999999999991,"Neither agree nor disagree",0,"4","3","3",4
"18/09/2021 10:12","18/09/2021 10:27","IP Address","94.21.157.245","100","893","True","18/09/2021 10:27","R_2TMgyeonO5LH4xw","47.68850708","17.64450073","anonymous","EN",61,"electricity consumption","gps on","wiper on gte 1","h0v0",6,"hard","M","E","M","WHAT_Ql",15.82,54.18,22.9,1,445,"E","WHAT_Ql_E_H","E_H","3","123.712","16",-0.17999999999999972,"54",0.17999999999999972,"27",-4.100000000000001,"Agree",1,"4","4","4",5
"18/09/2021 10:12","18/09/2021 10:27","IP Address","94.21.157.245","100","893","True","18/09/2021 10:27","R_2TMgyeonO5LH4xw","47.68850708","17.64450073","anonymous","EN",1,"electricity consumption","gps on","radio on gte 1","h0v0",4,"easy","E","E","E","WHERE",28.7,24.67,14.28,-1,298,"E","WHERE_E_E","E_E","3","73.751","37",-8.3,"24",0.6700000000000017,"8",6.279999999999999,"Disagree",1,"3","3","3",6
"18/09/2021 10:12","18/09/2021 10:27","IP Address","94.21.157.245","100","893","True","18/09/2021 10:27","R_2TMgyeonO5LH4xw","47.68850708","17.64450073","anonymous","EN",4,"suspension force","gps on","wiper on gte 1","h0v0",6,"medium","H","E","E","WHERE",36.96,27.53,36.06,1,385,"E","WHERE_E_M","E_M","3","41.834","23",13.96,"28",-0.46999999999999886,"20",16.060000000000002,"Neither agree nor disagree",0,"3","4","2",7
"18/09/2021 10:12","18/09/2021 10:27","IP Address","94.21.157.245","100","893","True","18/09/2021 10:27","R_2TMgyeonO5LH4xw","47.68850708","17.64450073","anonymous","EN",29,"engine temperature","radio on","wiper on gte 1","h0v0",13,"hard","E","H","E","WHERE",22.03,21.78,60.58,1,462,"E","WHERE_E_H","E_H","4","60.904","27",-4.969999999999999,"30",-8.219999999999999,"54",6.579999999999998,"Agree",1,"3","3","3",8
"18/09/2021 10:13","18/09/2021 10:38","IP Address","189.192.220.78","100","1499","True","18/09/2021 10:38","R_3Kx5nl6byNwVPmN","19.81170654","-99.84580231","anonymous","EN",61,"electricity consumption","gps on","engine temperature gte 42.31","h0v0",3,"easy","M","E","M","WHAT_Qn",50.13,44.19,37.46,1,256,"M","WHAT_Qn_M_E","M_E","3","220.705","50",0.13000000000000256,"60",-15.810000000000002,"35",2.460000000000001,"Disagree",0,"4","3","5",9
"18/09/2021 10:13","18/09/2021 10:38","IP Address","189.192.220.78","100","1499","True","18/09/2021 10:38","R_3Kx5nl6byNwVPmN","19.81170654","-99.84580231","anonymous","EN",61,"electricity consumption","gps on","radio on gte 1","h0v0",6,"medium","M","E","M","WHAT_Qn",45.52,44.19,64.44,1,337,"M","WHAT_Qn_M_M","M_M","4","87.427","30",15.520000000000003,"50",-5.810000000000002,"60",4.439999999999998,"Disagree",0,"2","5","4",10
"18/09/2021 10:13","18/09/2021 10:38","IP Address","189.192.220.78","100","1499","True","18/09/2021 10:38","R_3Kx5nl6byNwVPmN","19.81170654","-99.84580231","anonymous","EN",67,"electricity consumption","wiper on","heating on gte 1","h0v0",13,"hard","H","H","H","WHAT_Qn",49.17,56.78,24.08,-1,432,"H","WHAT_Qn_H_H","H_H","4","110.886","30",19.17,"60",-3.219999999999999,"10",14.079999999999998,"Neither agree nor disagree",0,"1","3","5",11
"18/09/2021 10:13","18/09/2021 10:38","IP Address","189.192.220.78","100","1499","True","18/09/2021 10:38","R_3Kx5nl6byNwVPmN","19.81170654","-99.84580231","anonymous","EN",67,"electricity consumption","wiper on","radio on gte 1","h0v0",2,"easy","H","H","H","WHAT_Ql",18.24,20.17,77.25,-1,297,"H","WHAT_Ql_H_E","H_E","5","71.473","15",3.2399999999999984,"20",0.1700000000000017,"80",-2.75,"Agree",0,"5","5","5",12
"18/09/2021 10:13","18/09/2021 10:38","IP Address","189.192.220.78","100","1499","True","18/09/2021 10:38","R_3Kx5nl6byNwVPmN","19.81170654","-99.84580231","anonymous","EN",61,"electricity consumption","gps on","wiper on gte 1","h0v0",10,"medium","M","E","M","WHAT_Ql",16.01,54.18,22.53,1,364,"E","WHAT_Ql_E_M","E_M","5","97.164","19",-2.9899999999999984,"57",-2.8200000000000003,"30",-7.469999999999999,"Agree",1,"5","5","5",13
"18/09/2021 10:13","18/09/2021 10:38","IP Address","189.192.220.78","100","1499","True","18/09/2021 10:38","R_3Kx5nl6byNwVPmN","19.81170654","-99.84580231","anonymous","EN",29,"engine temperature","radio on","wiper on gte 1","h0v0",11,"hard","E","H","E","WHAT_Ql",39.71,71.6,58.43,-1,435,"H","WHAT_Ql_H_H","H_H","5","116.921","45",-5.289999999999999,"80",-8.400000000000006,"60",-1.5700000000000003,"Disagree",1,"5","5","5",14
"18/09/2021 10:13","18/09/2021 10:38","IP Address","189.192.220.78","100","1499","True","18/09/2021 10:38","R_3Kx5nl6byNwVPmN","19.81170654","-99.84580231","anonymous","EN",67,"electricity consumption","wiper on","radio on gte 1","h0v0",2,"easy","H","H","H","WHERE",36.44,32.54,75.85,-1,324,"H","WHERE_H_E","H_E","5","52.747","70",-33.56,"100",-67.46000000000001,"70",5.849999999999994,"Neither agree nor disagree",0,"5","5","5",15
"18/09/2021 10:13","18/09/2021 10:38","IP Address","189.192.220.78","100","1499","True","18/09/2021 10:38","R_3Kx5nl6byNwVPmN","19.81170654","-99.84580231","anonymous","EN",61,"electricity consumption","gps on","wiper on gte 1","h0v0",9,"medium","M","E","M","WHERE",28.12,40.91,37.89,1,391,"M","WHERE_M_M","M_M","5","111.076","45",-16.88,"100",-59.09,"50",-12.11,"Agree",1,"2","5","4",16
"18/09/2021 10:13","18/09/2021 10:38","IP Address","189.192.220.78","100","1499","True","18/09/2021 10:38","R_3Kx5nl6byNwVPmN","19.81170654","-99.84580231","anonymous","EN",1,"electricity consumption","gps on","wiper on gte 1","h0v0",14,"hard","E","E","E","WHERE",20.94,22.56,64.43,-1,460,"E","WHERE_E_H","E_H","5","53.872","60",-39.06,"70",-47.44,"80",-15.569999999999993,"Agree",0,"5","5","5",17
"18/09/2021 10:19","18/09/2021 10:43","IP Address","99.14.25.216","100","1481","True","18/09/2021 10:43","R_3G6WaBjWVR3c3Df","34.03889465","-84.38259888","anonymous","EN",1,"electricity consumption","gps on","radio on gte 1","h0v0",4,"easy","E","E","E","WHAT_Qn",47.05,42.6,14.24,1,244,"E","WHAT_Qn_E_E","E_E","1","76.779","61",-13.950000000000003,"44",-1.3999999999999986,"10",4.24,"Disagree",0,"1","3","3",18
"18/09/2021 10:19","18/09/2021 10:43","IP Address","99.14.25.216","100","1481","True","18/09/2021 10:43","R_3G6WaBjWVR3c3Df","34.03889465","-84.38259888","anonymous","EN",1,"electricity consumption","gps on","wiper on gte 1","h0v0",7,"medium","E","E","E","WHAT_Qn",37.74,42.6,33.93,1,325,"E","WHAT_Qn_E_M","E_M","1","57.049","62",-24.259999999999998,"45",-2.3999999999999986,"47",-13.07,"Agree",1,"1","1","3",19
"18/09/2021 10:19","18/09/2021 10:43","IP Address","99.14.25.216","100","1481","True","18/09/2021 10:43","R_3G6WaBjWVR3c3Df","34.03889465","-84.38259888","anonymous","EN",61,"electricity consumption","gps on","wiper on gte 1","h0v0",8,"hard","M","E","M","WHAT_Qn",43.48,44.19,64.44,-1,418,"M","WHAT_Qn_M_H","M_H","2","115.44","38",5.479999999999997,"50",-5.810000000000002,"30",34.44,"Disagree",1,"3","3","3",20
"18/09/2021 10:19","18/09/2021 10:43","IP Address","99.14.25.216","100","1481","True","18/09/2021 10:43","R_3G6WaBjWVR3c3Df","34.03889465","-84.38259888","anonymous","EN",1,"electricity consumption","gps on","radio on gte 1","h0v0",4,"easy","E","E","E","WHAT_Ql",5.84,78.73,12.38,1,271,"E","WHAT_Ql_E_E","E_E","4","63.403","5",0.8399999999999999,"78",0.730000000000004,"11",1.3800000000000008,"Agree",1,"4","5","4",21
"18/09/2021 10:19","18/09/2021 10:43","IP Address","99.14.25.216","100","1481","True","18/09/2021 10:43","R_3G6WaBjWVR3c3Df","34.03889465","-84.38259888","anonymous","EN",1,"electricity consumption","gps on","wiper on gte 1","h0v0",2,"medium","E","E","E","WHAT_Ql",30.84,78.73,30.84,1,352,"E","WHAT_Ql_E_M","E_M","1","90.122","33",-2.16,"78",0.730000000000004,"32",-1.1600000000000001,"Agree",1,"4","5","3",22
"18/09/2021 10:19","18/09/2021 10:43","IP Address","99.14.25.216","100","1481","True","18/09/2021 10:43","R_3G6WaBjWVR3c3Df","34.03889465","-84.38259888","anonymous","EN",4,"suspension force","gps on","wiper on gte 1","h0v0",10,"hard","H","E","E","WHAT_Ql",8.03,33.52,28.82,1,439,"E","WHAT_Ql_E_H","E_H","3","83.565","10",-1.9700000000000006,"32",1.5200000000000031,"49",-20.18,"Agree",1,"4","4","2",23
"18/09/2021 10:19","18/09/2021 10:43","IP Address","99.14.25.216","100","1481","True","18/09/2021 10:43","R_3G6WaBjWVR3c3Df","34.03889465","-84.38259888","anonymous","EN",29,"engine temperature","radio on","wiper on gte 1","h0v0",4,"easy","E","H","E","WHERE",17.82,15.5,64.87,-1,300,"E","WHERE_E_E","E_E","2","169.302","16",1.8200000000000003,"19",-3.5,"76",-11.129999999999995,"Agree",0,"1","0","2",24
"18/09/2021 10:19","18/09/2021 10:43","IP Address","99.14.25.216","100","1481","True","18/09/2021 10:43","R_3G6WaBjWVR3c3Df","34.03889465","-84.38259888","anonymous","EN",67,"electricity consumption","wiper on","heating on gte 1","h0v0",7,"medium","H","H","H","WHERE",25.44,32.47,18.63,1,405,"H","WHERE_H_M","H_M","1","134.034","23",2.4400000000000013,"34",-1.5300000000000011,"14",4.629999999999999,"Agree",1,"3","1","3",25
"18/09/2021 10:19","18/09/2021 10:43","IP Address","99.14.25.216","100","1481","True","18/09/2021 10:43","R_3G6WaBjWVR3c3Df","34.03889465","-84.38259888","anonymous","EN",4,"suspension force","gps on","wiper on gte 1","h0v0",8,"hard","H","E","E","WHERE",31.51,27.53,35.51,1,466,"E","WHERE_E_H","E_H","1","109.343","27",4.510000000000002,"36",-8.469999999999999,"37",-1.490000000000002,"Disagree",0,"2","1","1",26
"20/09/2021 01:43","20/09/2021 02:00","IP Address","62.10.66.92","100","1045","True","20/09/2021 02:00","R_pPLNmdSIX6c44w1","41.89039612","12.51260376","anonymous","EN",4,"suspension force","gps on","heating on gte 1","h0v0",3,"easy","H","E","E","WHAT_Qn",79.15,76.69,75.2,1,250,"H","WHAT_Qn_H_E","H_E","2","41.64","49",30.150000000000006,"71",5.689999999999998,"16",59.2,"Agree",1,"1","2","2",27
"20/09/2021 01:43","20/09/2021 02:00","IP Address","62.10.66.92","100","1045","True","20/09/2021 02:00","R_pPLNmdSIX6c44w1","41.89039612","12.51260376","anonymous","EN",61,"electricity consumption","gps on","radio on gte 1","h0v0",6,"medium","M","E","M","WHAT_Qn",45.52,44.19,64.44,1,337,"M","WHAT_Qn_M_M","M_M","2","157.207","40",5.520000000000003,"54",-9.810000000000002,"61",3.4399999999999977,"Neither agree nor disagree",0,"2","2","2",28
"20/09/2021 01:43","20/09/2021 02:00","IP Address","62.10.66.92","100","1045","True","20/09/2021 02:00","R_pPLNmdSIX6c44w1","41.89039612","12.51260376","anonymous","EN",61,"electricity consumption","gps on","wiper on gte 1","h0v0",8,"hard","M","E","M","WHAT_Qn",43.48,44.19,64.44,-1,418,"M","WHAT_Qn_M_H","M_H","2","73.125","61",-17.520000000000003,"43",1.1899999999999977,"31",33.44,"Agree",0,"2","2","3",29
"20/09/2021 01:43","20/09/2021 02:00","IP Address","62.10.66.92","100","1045","True","20/09/2021 02:00","R_pPLNmdSIX6c44w1","41.89039612","12.51260376","anonymous","EN",1,"electricity consumption","gps on","radio on gte 1","h0v0",4,"easy","E","E","E","WHAT_Ql",5.84,78.73,12.38,1,271,"E","WHAT_Ql_E_E","E_E","2","83.173","85",-79.16,"78",0.730000000000004,"11",1.3800000000000008,"Neither agree nor disagree",0,"3","5","3",30
"20/09/2021 01:43","20/09/2021 02:00","IP Address","62.10.66.92","100","1045","True","20/09/2021 02:00","R_pPLNmdSIX6c44w1","41.89039612","12.51260376","anonymous","EN",67,"electricity consumption","wiper on","heating on gte 1","h0v0",4,"medium","H","H","H","WHAT_Ql",11.8,20.17,34.76,-1,378,"H","WHAT_Ql_H_M","H_M","1","33.397","21",-9.2,"43",-22.83,"33",1.759999999999998,"Neither agree nor disagree",0,"2","2","2",31
"20/09/2021 01:43","20/09/2021 02:00","IP Address","62.10.66.92","100","1045","True","20/09/2021 02:00","R_pPLNmdSIX6c44w1","41.89039612","12.51260376","anonymous","EN",4,"suspension force","gps on","wiper on gte 1","h0v0",10,"hard","H","E","E","WHAT_Ql",8.03,33.52,28.82,1,439,"E","WHAT_Ql_E_H","E_H","2","72.121","20",-11.97,"48",-14.479999999999997,"32",-3.1799999999999997,"Disagree",0,"2","2","2",32
"20/09/2021 01:43","20/09/2021 02:00","IP Address","62.10.66.92","100","1045","True","20/09/2021 02:00","R_pPLNmdSIX6c44w1","41.89039612","12.51260376","anonymous","EN",4,"suspension force","gps on","heating on gte 1","h0v0",3,"easy","H","E","E","WHERE",31.89,29.51,75.13,1,304,"E","WHERE_E_E","E_E","4","136.454","79",-47.11,"70",-40.489999999999995,"78",-2.8700000000000045,"Agree",1,"4","2","3",33
"20/09/2021 01:43","20/09/2021 02:00","IP Address","62.10.66.92","100","1045","True","20/09/2021 02:00","R_pPLNmdSIX6c44w1","41.89039612","12.51260376","anonymous","EN",29,"engine temperature","radio on","heating on gte 1","h0v0",8,"medium","E","H","E","WHERE",12.53,14.99,21.98,1,381,"E","WHERE_E_M","E_M","2","57.332","22",-9.47,"89",-74.01,"21",0.9800000000000004,"Disagree",0,"3","2","2",34
"20/09/2021 01:43","20/09/2021 02:00","IP Address","62.10.66.92","100","1045","True","20/09/2021 02:00","R_pPLNmdSIX6c44w1","41.89039612","12.51260376","anonymous","EN",67,"electricity consumption","wiper on","heating on gte 1","h0v0",13,"hard","H","H","H","WHERE",32.06,32.47,62.46,1,486,"H","WHERE_H_H","H_H","1","30.74","50",-17.939999999999998,"83",-50.53,"53",9.46,"Neither agree nor disagree",0,"2","1","2",35
"20/09/2021 01:43","20/09/2021 02:14","IP Address","187.154.50.116","100","1905","True","20/09/2021 02:14","R_RahPyUOvkUFgcUx","17.0664978","-96.72260284","anonymous","EN",1,"electricity consumption","gps on","radio on gte 1","h0v0",4,"easy","E","E","E","WHAT_Qn",47.05,42.6,14.24,1,244,"E","WHAT_Qn_E_E","E_E","4","124.181","40",7.049999999999997,"43",-0.3999999999999986,"10",4.24,"Agree",1,"5","4","4",36
"20/09/2021 01:43","20/09/2021 02:14","IP Address","187.154.50.116","100","1905","True","20/09/2021 02:14","R_RahPyUOvkUFgcUx","17.0664978","-96.72260284","anonymous","EN",4,"suspension force","gps on","radio on gte 1","h0v0",6,"medium","H","E","E","WHAT_Qn",78.57,76.69,55.04,1,331,"H","WHAT_Qn_H_M","H_M","4","171.515","66",12.569999999999993,"82",-5.310000000000002,"43",12.04,"Agree",1,"4","3","4",37
"20/09/2021 01:43","20/09/2021 02:14","IP Address","187.154.50.116","100","1905","True","20/09/2021 02:14","R_RahPyUOvkUFgcUx","17.0664978","-96.72260284","anonymous","EN",1,"electricity consumption","gps on","wiper on gte 1","h0v0",13,"hard","E","E","E","WHAT_Qn",37.52,42.6,58.78,1,406,"E","WHAT_Qn_E_H","E_H","5","69.264","44",-6.479999999999997,"46",-3.3999999999999986,"80",-21.22,"Neither agree nor disagree",0,"4","4","4",38
"20/09/2021 01:43","20/09/2021 02:14","IP Address","187.154.50.116","100","1905","True","20/09/2021 02:14","R_RahPyUOvkUFgcUx","17.0664978","-96.72260284","anonymous","EN",29,"engine temperature","radio on","wiper on gte 1","h0v0",4,"easy","E","H","E","WHAT_Ql",49.99,71.6,65.02,1,273,"H","WHAT_Ql_H_E","H_E","5","223.26","75",-25.009999999999998,"78",-6.400000000000006,"75",-9.980000000000004,"Disagree",0,"2","4","4",39
"20/09/2021 01:43","20/09/2021 02:14","IP Address","187.154.50.116","100","1905","True","20/09/2021 02:14","R_RahPyUOvkUFgcUx","17.0664978","-96.72260284","anonymous","EN",29,"engine temperature","radio on","heating on gte 1","h0v0",6,"medium","E","H","E","WHAT_Ql",19.13,71.6,24.89,1,354,"H","WHAT_Ql_H_M","H_M","5","188.93","34",-14.870000000000001,"73",-1.4000000000000057,"36",-11.11,"Disagree",0,"5","3","3",40
