StartDate,EndDate,Status,IPAddress,Progress,Duration_in_seconds,Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,idc,drawnQn,drawnQl,queryString,flips,nMasks,dMask,dComplex_Qn,dComplex_Ql,dComplex_Where,focus,bslnA1,bslnA2,bslnA3,bslnB,cntrQ,dComplex_focus,info_focus_dComplex_dMask,info_dComplex_dMask,trustB,t,answerA1,diffA1,answerA2,diffA2,answerA3,diffA3,answerB,correctB,trustA1,trustA2,trustA3,uniqueCntrQuestion
"18/09/2021 10:12","18/09/2021 10:27","IP Address","94.21.157.245","100","893","True","18/09/2021 10:27","R_2TMgyeonO5LH4xw","47.68850708","17.64450073","anonymous","EN",29,"engine temperature","radio on","wiper on gte 1","h0v0",4,"easy","E","H","E","WHAT_Qn",31.48,34.69,64.97,1,246,"E","WHAT_Qn_E_E","E_E","3","56.6","30",1.4800000000000004,"40",-5.310000000000002,"63",1.9699999999999989,"Neither agree nor disagree",0,"3","3","3",0
"18/09/2021 10:12","18/09/2021 10:27","IP Address","94.21.157.245","100","893","True","18/09/2021 10:27","R_2TMgyeonO5LH4xw","47.68850708","17.64450073","anonymous","EN",59,"electricity consumption","radio on","engine temperature gte 18.23","h0v0",4,"easy","M","M","M","WHAT_Ql",5.12,15.58,27.02,-1,8297,"M","WHAT_Ql_M_E","M_E","3","100.201","31",-25.88,"55",-39.42,"35",-7.98,"Neither agree nor disagree",0,"4","3","3",1
"18/09/2021 10:12","18/09/2021 10:27","IP Address","94.21.157.245","100","893","True","18/09/2021 10:27","R_2TMgyeonO5LH4xw","47.68850708","17.64450073","anonymous","EN",4,"suspension force","gps on","wiper on gte 1","h0v0",7,"medium","H","E","E","WHAT_Ql",6.27,33.52,39.21,1,358,"E","WHAT_Ql_E_M","E_M","3","64.514","7",-0.7300000000000004,"33",0.5200000000000031,"40",-0.7899999999999991,"Neither agree nor disagree",0,"4","3","3",2
"18/09/2021 10:12","18/09/2021 10:27","IP Address","94.21.157.245","100","893","True","18/09/2021 10:27","R_2TMgyeonO5LH4xw","47.68850708","17.64450073","anonymous","EN",59,"electricity consumption","radio on","wiper on gte 1","h0v0",7,"hard","M","M","M","WHERE",34.29,36.12,33.52,-1,8462,"M","WHERE_M_H","M_H","3","123.712","16",18.29,"54",-17.880000000000003,"27",6.520000000000003,"Agree",0,"4","4","4",3
"18/09/2021 10:12","18/09/2021 10:27","IP Address","94.21.157.245","100","893","True","18/09/2021 10:27","R_2TMgyeonO5LH4xw","47.68850708","17.64450073","anonymous","EN",1,"electricity consumption","gps on","radio on gte 1","h0v0",4,"easy","E","E","E","WHERE",28.7,24.67,14.28,-1,298,"E","WHERE_E_E","E_E","3","73.751","37",-8.3,"24",0.6700000000000017,"8",6.279999999999999,"Disagree",1,"3","3","3",4
"18/09/2021 10:12","18/09/2021 10:27","IP Address","94.21.157.245","100","893","True","18/09/2021 10:27","R_2TMgyeonO5LH4xw","47.68850708","17.64450073","anonymous","EN",4,"suspension force","gps on","wiper on gte 1","h0v0",6,"medium","H","E","E","WHERE",36.96,27.53,36.06,1,385,"E","WHERE_E_M","E_M","3","41.834","23",13.96,"28",-0.46999999999999886,"20",16.060000000000002,"Neither agree nor disagree",0,"3","4","2",5
"18/09/2021 10:13","18/09/2021 10:38","IP Address","189.192.220.78","100","1499","True","18/09/2021 10:38","R_3Kx5nl6byNwVPmN","19.81170654","-99.84580231","anonymous","EN",59,"electricity consumption","radio on","engine temperature gte 18.23","h0v0",4,"easy","M","M","M","WHAT_Ql",5.12,15.58,27.02,-1,8277,"M","WHAT_Ql_M_E","M_E","3","220.705","50",-44.88,"60",-44.42,"35",-7.98,"Disagree",1,"4","3","5",6
"18/09/2021 10:13","18/09/2021 10:38","IP Address","189.192.220.78","100","1499","True","18/09/2021 10:38","R_3Kx5nl6byNwVPmN","19.81170654","-99.84580231","anonymous","EN",59,"electricity consumption","radio on","wiper on gte 1","h0v0",9,"medium","M","M","M","WHAT_Ql",10.25,15.58,54.43,-1,8352,"M","WHAT_Ql_M_M","M_M","5","97.164","19",-8.75,"57",-41.42,"30",24.43,"Agree",0,"5","5","5",7
"18/09/2021 10:13","18/09/2021 10:38","IP Address","189.192.220.78","100","1499","True","18/09/2021 10:38","R_3Kx5nl6byNwVPmN","19.81170654","-99.84580231","anonymous","EN",29,"engine temperature","radio on","wiper on gte 1","h0v0",11,"hard","E","H","E","WHAT_Ql",39.71,71.6,58.43,-1,435,"H","WHAT_Ql_H_H","H_H","5","116.921","45",-5.289999999999999,"80",-8.400000000000006,"60",-1.5700000000000003,"Disagree",1,"5","5","5",8
"18/09/2021 10:13","18/09/2021 10:38","IP Address","189.192.220.78","100","1499","True","18/09/2021 10:38","R_3Kx5nl6byNwVPmN","19.81170654","-99.84580231","anonymous","EN",67,"electricity consumption","wiper on","radio on gte 1","h0v0",2,"easy","H","H","H","WHERE",36.44,32.54,75.85,-1,324,"H","WHERE_H_E","H_E","5","52.747","70",-33.56,"100",-67.46000000000001,"70",5.849999999999994,"Neither agree nor disagree",0,"5","5","5",9
"18/09/2021 10:13","18/09/2021 10:38","IP Address","189.192.220.78","100","1499","True","18/09/2021 10:38","R_3Kx5nl6byNwVPmN","19.81170654","-99.84580231","anonymous","EN",59,"electricity consumption","radio on","wiper on gte 1","h0v0",9,"hard","M","M","M","WHAT_Qn",56.74,64.01,30.23,-1,8412,"M","WHAT_Qn_M_H","M_H","5","111.076","45",11.740000000000002,"100",-35.989999999999995,"50",-19.77,"Agree",0,"2","5","4",10
"18/09/2021 10:13","18/09/2021 10:38","IP Address","189.192.220.78","100","1499","True","18/09/2021 10:38","R_3Kx5nl6byNwVPmN","19.81170654","-99.84580231","anonymous","EN",1,"electricity consumption","gps on","wiper on gte 1","h0v0",14,"hard","E","E","E","WHERE",20.94,22.56,64.43,-1,460,"E","WHERE_E_H","E_H","5","53.872","60",-39.06,"70",-47.44,"80",-15.569999999999993,"Agree",0,"5","5","5",11
"18/09/2021 10:19","18/09/2021 10:43","IP Address","99.14.25.216","100","1481","True","18/09/2021 10:43","R_3G6WaBjWVR3c3Df","34.03889465","-84.38259888","anonymous","EN",1,"electricity consumption","gps on","radio on gte 1","h0v0",4,"easy","E","E","E","WHAT_Qn",47.05,42.6,14.24,1,244,"E","WHAT_Qn_E_E","E_E","1","76.779","61",-13.950000000000003,"44",-1.3999999999999986,"10",4.24,"Disagree",0,"1","3","3",12
"18/09/2021 10:19","18/09/2021 10:43","IP Address","99.14.25.216","100","1481","True","18/09/2021 10:43","R_3G6WaBjWVR3c3Df","34.03889465","-84.38259888","anonymous","EN",1,"electricity consumption","gps on","wiper on gte 1","h0v0",7,"medium","E","E","E","WHAT_Qn",37.74,42.6,33.93,1,325,"E","WHAT_Qn_E_M","E_M","1","57.049","62",-24.259999999999998,"45",-2.3999999999999986,"47",-13.07,"Agree",1,"1","1","3",13
"18/09/2021 10:19","18/09/2021 10:43","IP Address","99.14.25.216","100","1481","True","18/09/2021 10:43","R_3G6WaBjWVR3c3Df","34.03889465","-84.38259888","anonymous","EN",59,"electricity consumption","radio on","wiper on gte 1","h0v0",6,"hard","M","M","M","WHAT_Qn",56.32,64.01,32.26,-1,8432,"M","WHAT_Qn_M_H","M_H","2","115.44","38",18.32,"50",14.010000000000005,"30",2.259999999999998,"Disagree",1,"3","3","3",14
"18/09/2021 10:19","18/09/2021 10:43","IP Address","99.14.25.216","100","1481","True","18/09/2021 10:43","R_3G6WaBjWVR3c3Df","34.03889465","-84.38259888","anonymous","EN",1,"electricity consumption","gps on","radio on gte 1","h0v0",4,"easy","E","E","E","WHAT_Ql",5.84,78.73,12.38,1,271,"E","WHAT_Ql_E_E","E_E","4","63.403","5",0.8399999999999999,"78",0.730000000000004,"11",1.3800000000000008,"Agree",1,"4","5","4",15
"18/09/2021 10:19","18/09/2021 10:43","IP Address","99.14.25.216","100","1481","True","18/09/2021 10:43","R_3G6WaBjWVR3c3Df","34.03889465","-84.38259888","anonymous","EN",4,"suspension force","gps on","wiper on gte 1","h0v0",10,"hard","H","E","E","WHAT_Ql",8.03,33.52,28.82,1,439,"E","WHAT_Ql_E_H","E_H","3","83.565","10",-1.9700000000000006,"32",1.5200000000000031,"49",-20.18,"Agree",1,"4","4","2",16
"18/09/2021 10:19","18/09/2021 10:43","IP Address","99.14.25.216","100","1481","True","18/09/2021 10:43","R_3G6WaBjWVR3c3Df","34.03889465","-84.38259888","anonymous","EN",29,"engine temperature","radio on","wiper on gte 1","h0v0",4,"easy","E","H","E","WHERE",17.82,15.5,64.87,-1,300,"E","WHERE_E_E","E_E","2","169.302","16",1.8200000000000003,"19",-3.5,"76",-11.129999999999995,"Agree",0,"1","0","2",17
"18/09/2021 10:19","18/09/2021 10:43","IP Address","99.14.25.216","100","1481","True","18/09/2021 10:43","R_3G6WaBjWVR3c3Df","34.03889465","-84.38259888","anonymous","EN",67,"electricity consumption","wiper on","heating on gte 1","h0v0",7,"medium","H","H","H","WHERE",25.44,32.47,18.63,1,405,"H","WHERE_H_M","H_M","1","134.034","23",2.4400000000000013,"34",-1.5300000000000011,"14",4.629999999999999,"Agree",1,"3","1","3",18
"18/09/2021 10:19","18/09/2021 10:43","IP Address","99.14.25.216","100","1481","True","18/09/2021 10:43","R_3G6WaBjWVR3c3Df","34.03889465","-84.38259888","anonymous","EN",4,"suspension force","gps on","wiper on gte 1","h0v0",8,"hard","H","E","E","WHERE",31.51,27.53,35.51,1,466,"E","WHERE_E_H","E_H","1","109.343","27",4.510000000000002,"36",-8.469999999999999,"37",-1.490000000000002,"Disagree",0,"2","1","1",19
"20/09/2021 01:43","20/09/2021 02:00","IP Address","62.10.66.92","100","1045","True","20/09/2021 02:00","R_pPLNmdSIX6c44w1","41.89039612","12.51260376","anonymous","EN",4,"suspension force","gps on","heating on gte 1","h0v0",3,"easy","H","E","E","WHAT_Qn",79.15,76.69,75.2,1,250,"H","WHAT_Qn_H_E","H_E","2","41.64","49",30.150000000000006,"71",5.689999999999998,"16",59.2,"Agree",1,"1","2","2",20
"20/09/2021 01:43","20/09/2021 02:00","IP Address","62.10.66.92","100","1045","True","20/09/2021 02:00","R_pPLNmdSIX6c44w1","41.89039612","12.51260376","anonymous","EN",59,"electricity consumption","radio on","wiper on gte 1","h0v0",6,"hard","M","M","M","WHAT_Qn",56.32,64.01,32.26,-1,8432,"M","WHAT_Qn_M_H","M_H","2","73.125","61",-4.68,"43",21.010000000000005,"31",1.259999999999998,"Agree",0,"2","2","3",21
"20/09/2021 01:43","20/09/2021 02:00","IP Address","62.10.66.92","100","1045","True","20/09/2021 02:00","R_pPLNmdSIX6c44w1","41.89039612","12.51260376","anonymous","EN",1,"electricity consumption","gps on","radio on gte 1","h0v0",4,"easy","E","E","E","WHAT_Ql",5.84,78.73,12.38,1,271,"E","WHAT_Ql_E_E","E_E","2","83.173","85",-79.16,"78",0.730000000000004,"11",1.3800000000000008,"Neither agree nor disagree",0,"3","5","3",22
"20/09/2021 01:43","20/09/2021 02:00","IP Address","62.10.66.92","100","1045","True","20/09/2021 02:00","R_pPLNmdSIX6c44w1","41.89039612","12.51260376","anonymous","EN",67,"electricity consumption","wiper on","heating on gte 1","h0v0",4,"medium","H","H","H","WHAT_Ql",11.8,20.17,34.76,-1,378,"H","WHAT_Ql_H_M","H_M","1","33.397","21",-9.2,"43",-22.83,"33",1.759999999999998,"Neither agree nor disagree",0,"2","2","2",23
"20/09/2021 01:43","20/09/2021 02:00","IP Address","62.10.66.92","100","1045","True","20/09/2021 02:00","R_pPLNmdSIX6c44w1","41.89039612","12.51260376","anonymous","EN",4,"suspension force","gps on","wiper on gte 1","h0v0",10,"hard","H","E","E","WHAT_Ql",8.03,33.52,28.82,1,439,"E","WHAT_Ql_E_H","E_H","2","72.121","20",-11.97,"48",-14.479999999999997,"32",-3.1799999999999997,"Disagree",0,"2","2","2",24
"20/09/2021 01:43","20/09/2021 02:00","IP Address","62.10.66.92","100","1045","True","20/09/2021 02:00","R_pPLNmdSIX6c44w1","41.89039612","12.51260376","anonymous","EN",4,"suspension force","gps on","heating on gte 1","h0v0",3,"easy","H","E","E","WHERE",31.89,29.51,75.13,1,304,"E","WHERE_E_E","E_E","4","136.454","79",-47.11,"70",-40.489999999999995,"78",-2.8700000000000045,"Agree",1,"4","2","3",25
