ResponseId,Progress,RecordedDate,StartDate,EndDate,Finished,Duration_in_seconds,filename,idc,drawnQn,drawnQl,queryString,flips,nMasks,dMask,dComplex_Qn,dComplex_Ql,dComplex_Where,focus,bslnA,bslnB,cntrQ,FirstClick,LastClick,PageSubmit,QuestionA,correctA,TrustA,QuestionB,TrustB,correctB
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc54-sF-rO-qry_gO_gte_1-flips_h0v0-nMasks_4-dMask_easy-dCmplx_HEM-fcs_WHAT_Qn-bsln_t_t-cntrQ_255",54,"suspension force","radio on","gps on gte 1","h0v0",4,"easy","H","E","M","WHAT_Qn",1,1,255,7.400443057113542,16.427380625776912,29.98680616491162,-1,0,5,0,4,0
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc61-eC-gO-qry_eT_gte_85.52-flips_h0v0-nMasks_2-dMask_easy-dCmplx_MHE-fcs_WHAT_Qn-bsln_t_f-cntrQ_256",61,"electricity consumption","gps on","engine temperature gte 85.52","h0v0",2,"easy","M","H","E","WHAT_Qn",1,-1,256,7.262677763099652,12.086497123376754,20.540493992384974,1,1,0,-1,1,1
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc59-eC-rO-qry_eT_gte_78.30-flips_h0v0-nMasks_4-dMask_easy-dCmplx_MHM-fcs_WHAT_Qn-bsln_f_t-cntrQ_257",59,"electricity consumption","radio on","engine temperature gte 78.30","h0v0",4,"easy","M","H","M","WHAT_Qn",-1,1,257,19.6528929533247,21.686153994283753,25.59820510909993,-1,1,1,-1,3,0
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc22-eC-rO-qry_wO_gte_1-flips_h0v0-nMasks_3-dMask_easy-dCmplx_EMH-fcs_WHAT_Qn-bsln_t_t-cntrQ_258",22,"electricity consumption","radio on","wiper on gte 1","h0v0",3,"easy","E","M","H","WHAT_Qn",1,1,258,8.590423083213512,8.937341161971542,15.031938831453486,0,0,1,0,5,0
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc41-eG-rO-qry_fC_gte_100.41-flips_h0v0-nMasks_2-dMask_easy-dCmplx_EHE-fcs_WHAT_Qn-bsln_t_t-cntrQ_259",41,"engine temperature","radio on","fuel consumption gte 100.41","h0v0",2,"easy","E","H","E","WHAT_Qn",1,1,259,9.264466980360782,12.165255642902535,12.334095770535086,1,1,5,-1,2,0
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc3-sF-rO-qry_eT_gte_81.90-flips_h0v0-nMasks_4-dMask_easy-dCmplx_EEE-fcs_WHAT_Qn-bsln_t_t-cntrQ_260",3,"suspension force","radio on","engine temperature gte 81.90","h0v0",4,"easy","E","E","E","WHAT_Qn",1,1,260,2.4269514392221314,10.538001230194626,10.696996894953372,0,0,2,1,0,1
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc2-sF-wO-qry_gO_gte_1-flips_h0v0-nMasks_3-dMask_easy-dCmplx_EEE-fcs_WHAT_Qn-bsln_f_t-cntrQ_261",2,"suspension force","wiper on","gps on gte 1","h0v0",3,"easy","E","E","E","WHAT_Qn",-1,1,261,15.888237337054644,16.85892742597339,18.788007824393226,0,0,2,1,3,1
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc64-eG-gO-qry_fC_gte_104.80-flips_h0v0-nMasks_3-dMask_easy-dCmplx_MHM-fcs_WHAT_Qn-bsln_t_f-cntrQ_262",64,"engine temperature","gps on","fuel consumption gte 104.80","h0v0",3,"easy","M","H","M","WHAT_Qn",1,-1,262,5.3666394371131965,10.511653082426538,16.198852881073755,0,0,4,-1,4,1
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc72-fC-gO-qry_wO_gte_1-flips_h0v0-nMasks_4-dMask_easy-dCmplx_HMM-fcs_WHAT_Qn-bsln_f_t-cntrQ_263",72,"fuel consumption","gps on","wiper on gte 1","h0v0",4,"easy","H","M","M","WHAT_Qn",-1,1,263,5.434270075900529,11.000724068204548,11.47148351096352,0,0,5,1,4,1
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc34-sF-gO-qry_hO_gte_1-flips_h0v0-nMasks_4-dMask_easy-dCmplx_MMM-fcs_WHAT_Qn-bsln_t_t-cntrQ_264",34,"suspension force","gps on","heating on gte 1","h0v0",4,"easy","M","M","M","WHAT_Qn",1,1,264,4.111463044415404,7.910056221967377,10.80563924544504,0,0,4,0,2,0
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc38-eC-wO-qry_eT_gte_68.64-flips_h0v0-nMasks_4-dMask_easy-dCmplx_MMH-fcs_WHAT_Qn-bsln_f_t-cntrQ_265",38,"electricity consumption","wiper on","engine temperature gte 68.64","h0v0",4,"easy","M","M","H","WHAT_Qn",-1,1,265,5.318621768895615,6.484553267898853,12.443458314470657,1,0,0,-1,2,0
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc47-sF-wO-qry_eT_gte_92.22-flips_h0v0-nMasks_1-dMask_easy-dCmplx_EHM-fcs_WHAT_Qn-bsln_t_f-cntrQ_266",47,"suspension force","wiper on","engine temperature gte 92.22","h0v0",1,"easy","E","H","M","WHAT_Qn",1,-1,266,19.960718396104657,27.239137217052544,33.200309429183534,-1,0,4,1,1,0
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc20-eC-rO-qry_gO_gte_1-flips_h0v0-nMasks_2-dMask_easy-dCmplx_HHE-fcs_WHAT_Qn-bsln_t_t-cntrQ_267",20,"electricity consumption","radio on","gps on gte 1","h0v0",2,"easy","H","H","E","WHAT_Qn",1,1,267,17.545906836861977,20.346786184797946,21.346639876412997,-1,0,4,1,2,1
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc6-sF-gO-qry_rO_gte_1-flips_h0v0-nMasks_3-dMask_easy-dCmplx_EEM-fcs_WHAT_Qn-bsln_t_f-cntrQ_268",6,"suspension force","gps on","radio on gte 1","h0v0",3,"easy","E","E","M","WHAT_Qn",1,-1,268,10.353151144182462,20.342967267370877,30.66537676592901,-1,0,1,1,4,0
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc12-sF-gO-qry_rO_gte_1-flips_h0v0-nMasks_3-dMask_easy-dCmplx_EME-fcs_WHAT_Qn-bsln_t_t-cntrQ_269",12,"suspension force","gps on","radio on gte 1","h0v0",3,"easy","E","M","E","WHAT_Qn",1,1,269,7.117395936197721,14.563274077070067,22.629902215896898,1,1,3,0,4,0
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc67-eC-wO-qry_eT_gte_90.16-flips_h0v0-nMasks_2-dMask_easy-dCmplx_HME-fcs_WHAT_Qn-bsln_f_f-cntrQ_270",67,"electricity consumption","wiper on","engine temperature gte 90.16","h0v0",2,"easy","H","M","E","WHAT_Qn",-1,-1,270,14.16197191616761,20.610432431306542,32.7962102272316,0,0,1,0,0,0
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc1-eC-gO-qry_eT_gte_87.00-flips_h0v0-nMasks_5-dMask_medium-dCmplx_EEE-fcs_WHAT_Qn-bsln_f_f-cntrQ_325",1,"electricity consumption","gps on","engine temperature gte 87.00","h0v0",5,"medium","E","E","E","WHAT_Qn",-1,-1,325,13.449160513017508,22.313222707402154,34.98870340982778,1,0,4,-1,5,1
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc68-fC-gO-qry_eT_gte_88.09-flips_h0v0-nMasks_7-dMask_medium-dCmplx_HMH-fcs_WHAT_Qn-bsln_t_f-cntrQ_326",68,"fuel consumption","gps on","engine temperature gte 88.09","h0v0",7,"medium","H","M","H","WHAT_Qn",1,-1,326,1.2817326783210747,8.716998893910173,12.297620210731623,1,1,0,1,2,0
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc29-eG-rO-qry_fC_gte_87.68-flips_h0v0-nMasks_7-dMask_medium-dCmplx_MEH-fcs_WHAT_Qn-bsln_t_t-cntrQ_327",29,"engine temperature","radio on","fuel consumption gte 87.68","h0v0",7,"medium","M","E","H","WHAT_Qn",1,1,327,19.201227217436635,21.565212659693675,22.884319251707772,0,0,1,1,5,1
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc69-eG-rO-qry_gO_gte_1-flips_h0v0-nMasks_7-dMask_medium-dCmplx_HMH-fcs_WHAT_Qn-bsln_f_f-cntrQ_328",69,"engine temperature","radio on","gps on gte 1","h0v0",7,"medium","H","M","H","WHAT_Qn",-1,-1,328,4.786699904913081,7.978846391802574,20.71297649351386,1,0,0,1,4,0
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc14-eG-gO-qry_rO_gte_1-flips_h0v0-nMasks_5-dMask_medium-dCmplx_EME-fcs_WHAT_Qn-bsln_f_f-cntrQ_329",14,"engine temperature","gps on","radio on gte 1","h0v0",5,"medium","E","M","E","WHAT_Qn",-1,-1,329,19.555512881002095,25.432006130269393,29.028317910229124,-1,1,0,0,1,0
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc31-eC-gO-qry_wO_gte_1-flips_h0v0-nMasks_6-dMask_medium-dCmplx_MME-fcs_WHAT_Qn-bsln_f_f-cntrQ_330",31,"electricity consumption","gps on","wiper on gte 1","h0v0",6,"medium","M","M","E","WHAT_Qn",-1,-1,330,10.877212660595958,13.053154734666151,16.798075548644096,-1,1,4,1,2,0
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc4-sF-gO-qry_eT_gte_79.78-flips_h0v0-nMasks_5-dMask_medium-dCmplx_EEE-fcs_WHAT_Qn-bsln_f_f-cntrQ_331",4,"suspension force","gps on","engine temperature gte 79.78","h0v0",5,"medium","E","E","E","WHAT_Qn",-1,-1,331,9.517431803437116,9.782849029735411,24.50250546678703,1,0,3,0,4,0
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc39-eG-wO-qry_rO_gte_1-flips_h0v0-nMasks_7-dMask_medium-dCmplx_EHE-fcs_WHAT_Qn-bsln_f_f-cntrQ_332",39,"engine temperature","wiper on","radio on gte 1","h0v0",7,"medium","E","H","E","WHAT_Qn",-1,-1,332,16.644012269671727,18.87012460466449,31.996796612334848,-1,1,0,0,2,0
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc33-eG-gO-qry_rO_gte_1-flips_h0v0-nMasks_6-dMask_medium-dCmplx_MME-fcs_WHAT_Qn-bsln_f_t-cntrQ_333",33,"engine temperature","gps on","radio on gte 1","h0v0",6,"medium","M","M","E","WHAT_Qn",-1,1,333,0.4830585440582791,8.980891116335266,10.394574017089226,0,0,4,0,5,0
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc63-eG-gO-qry_fC_gte_95.17-flips_h0v0-nMasks_7-dMask_medium-dCmplx_MHM-fcs_WHAT_Qn-bsln_f_f-cntrQ_334",63,"engine temperature","gps on","fuel consumption gte 95.17","h0v0",7,"medium","M","H","M","WHAT_Qn",-1,-1,334,8.650226895379024,12.153910916913055,22.183431803888674,-1,1,4,-1,0,1
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc32-sF-rO-qry_gO_gte_1-flips_h0v0-nMasks_7-dMask_medium-dCmplx_MME-fcs_WHAT_Qn-bsln_t_f-cntrQ_335",32,"suspension force","radio on","gps on gte 1","h0v0",7,"medium","M","M","E","WHAT_Qn",1,-1,335,15.168500218235344,17.796366068846282,32.57111145463849,1,1,1,1,3,0
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc54-sF-rO-qry_eT_gte_86.90-flips_h0v0-nMasks_5-dMask_medium-dCmplx_HEM-fcs_WHAT_Qn-bsln_t_t-cntrQ_336",54,"suspension force","radio on","engine temperature gte 86.90","h0v0",5,"medium","H","E","M","WHAT_Qn",1,1,336,6.290832261195223,11.808649206360034,20.22710073356332,0,0,5,-1,3,0
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc61-eC-gO-qry_hO_gte_1-flips_h0v0-nMasks_6-dMask_medium-dCmplx_MHE-fcs_WHAT_Qn-bsln_f_t-cntrQ_337",61,"electricity consumption","gps on","heating on gte 1","h0v0",6,"medium","M","H","E","WHAT_Qn",-1,1,337,4.510783361726967,13.640550031163434,27.263205698134435,-1,1,2,1,1,1
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc59-eC-rO-qry_wO_gte_1-flips_h0v0-nMasks_6-dMask_medium-dCmplx_MHM-fcs_WHAT_Qn-bsln_t_f-cntrQ_338",59,"electricity consumption","radio on","wiper on gte 1","h0v0",6,"medium","M","H","M","WHAT_Qn",1,-1,338,18.649335645232398,23.76826747569644,24.45601340171309,-1,0,0,-1,1,1
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc22-eC-rO-qry_gO_gte_1-flips_h0v0-nMasks_5-dMask_medium-dCmplx_EMH-fcs_WHAT_Qn-bsln_t_f-cntrQ_339",22,"electricity consumption","radio on","gps on gte 1","h0v0",5,"medium","E","M","H","WHAT_Qn",1,-1,339,0.6299613763452028,9.199324591661458,20.869877226050303,-1,0,5,0,2,0
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc41-eG-rO-qry_wO_gte_1-flips_h0v0-nMasks_7-dMask_medium-dCmplx_EHE-fcs_WHAT_Qn-bsln_t_f-cntrQ_340",41,"engine temperature","radio on","wiper on gte 1","h0v0",7,"medium","E","H","E","WHAT_Qn",1,-1,340,6.812452953520305,7.430157367580426,12.423116367522997,0,0,1,-1,4,1
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc3-sF-rO-qry_fC_gte_101.31-flips_h0v0-nMasks_6-dMask_medium-dCmplx_EEE-fcs_WHAT_Qn-bsln_f_f-cntrQ_341",3,"suspension force","radio on","fuel consumption gte 101.31","h0v0",6,"medium","E","E","E","WHAT_Qn",-1,-1,341,18.528651489197404,22.549317826076965,36.73267721688893,-1,1,4,1,3,0
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc2-sF-wO-qry_fC_gte_102.75-flips_h0v0-nMasks_5-dMask_medium-dCmplx_EEE-fcs_WHAT_Qn-bsln_t_f-cntrQ_342",2,"suspension force","wiper on","fuel consumption gte 102.75","h0v0",5,"medium","E","E","E","WHAT_Qn",1,-1,342,4.771058637405212,7.13179661574705,20.37177912015128,1,1,2,0,0,0
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc64-eG-gO-qry_rO_gte_1-flips_h0v0-nMasks_6-dMask_medium-dCmplx_MHM-fcs_WHAT_Qn-bsln_f_f-cntrQ_343",64,"engine temperature","gps on","radio on gte 1","h0v0",6,"medium","M","H","M","WHAT_Qn",-1,-1,343,14.05598834219726,21.657543244642067,34.586598361470244,1,0,2,-1,3,1
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc72-fC-gO-qry_rO_gte_1-flips_h0v0-nMasks_7-dMask_medium-dCmplx_HMM-fcs_WHAT_Qn-bsln_f_f-cntrQ_344",72,"fuel consumption","gps on","radio on gte 1","h0v0",7,"medium","H","M","M","WHAT_Qn",-1,-1,344,13.024397487675582,21.911027781899417,23.363469647032673,-1,1,3,1,5,0
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc34-sF-gO-qry_rO_gte_1-flips_h0v0-nMasks_6-dMask_medium-dCmplx_MMM-fcs_WHAT_Qn-bsln_t_t-cntrQ_345",34,"suspension force","gps on","radio on gte 1","h0v0",6,"medium","M","M","M","WHAT_Qn",1,1,345,5.621590611229275,9.213015979517678,15.10648627451981,0,0,1,0,2,0
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc38-eC-wO-qry_eT_gte_93.45-flips_h0v0-nMasks_4-dMask_medium-dCmplx_MMH-fcs_WHAT_Qn-bsln_t_f-cntrQ_346",38,"electricity consumption","wiper on","engine temperature gte 93.45","h0v0",4,"medium","M","M","H","WHAT_Qn",1,-1,346,6.060576783428098,13.733168997642768,15.430999404180387,1,1,2,0,0,0
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc47-sF-wO-qry_eT_gte_88.33-flips_h0v0-nMasks_4-dMask_medium-dCmplx_EHM-fcs_WHAT_Qn-bsln_t_f-cntrQ_347",47,"suspension force","wiper on","engine temperature gte 88.33","h0v0",4,"medium","E","H","M","WHAT_Qn",1,-1,347,7.980860820199793,15.806820404521368,18.222810390678028,0,0,3,-1,0,1
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc20-eC-rO-qry_eT_gte_79.92-flips_h0v0-nMasks_5-dMask_medium-dCmplx_HHE-fcs_WHAT_Qn-bsln_f_f-cntrQ_348",20,"electricity consumption","radio on","engine temperature gte 79.92","h0v0",5,"medium","H","H","E","WHAT_Qn",-1,-1,348,6.845977553457141,7.839466943467475,10.015912112542715,-1,1,3,1,1,0
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc6-sF-gO-qry_eT_gte_79.40-flips_h0v0-nMasks_6-dMask_medium-dCmplx_EEM-fcs_WHAT_Qn-bsln_f_f-cntrQ_349",6,"suspension force","gps on","engine temperature gte 79.40","h0v0",6,"medium","E","E","M","WHAT_Qn",-1,-1,349,"0","0","32",-1,1,"3",-1,"2",1
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc12-sF-gO-qry_wO_gte_1-flips_h0v0-nMasks_5-dMask_medium-dCmplx_EME-fcs_WHAT_Qn-bsln_f_t-cntrQ_350",12,"suspension force","gps on","wiper on gte 1","h0v0",5,"medium","E","M","E","WHAT_Qn",-1,1,350,14.889715353168626,22.26544454564615,33.88470205377202,-1,1,5,1,3,1
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc67-eC-wO-qry_rO_gte_1-flips_h0v0-nMasks_7-dMask_medium-dCmplx_HME-fcs_WHAT_Qn-bsln_f_f-cntrQ_351",67,"electricity consumption","wiper on","radio on gte 1","h0v0",7,"medium","H","M","E","WHAT_Qn",-1,-1,351,12.93919849339428,19.43756581880191,25.227411486678477,-1,1,3,1,5,0
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc1-eC-gO-qry_fC_gte_92.68-flips_h0v0-nMasks_10-dMask_hard-dCmplx_EEE-fcs_WHAT_Qn-bsln_f_t-cntrQ_406",1,"electricity consumption","gps on","fuel consumption gte 92.68","h0v0",10,"hard","E","E","E","WHAT_Qn",-1,1,406,5.301469514214565,10.628461997740386,18.82710279417211,-1,1,1,1,5,1
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc68-fC-gO-qry_eT_gte_89.05-flips_h0v0-nMasks_7-dMask_hard-dCmplx_HMH-fcs_WHAT_Qn-bsln_t_f-cntrQ_407",68,"fuel consumption","gps on","engine temperature gte 89.05","h0v0",7,"hard","H","M","H","WHAT_Qn",1,-1,407,12.574770030138197,19.049758416826116,25.23518350362991,-1,0,2,1,5,0
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc29-eG-rO-qry_fC_gte_101.12-flips_h0v0-nMasks_14-dMask_hard-dCmplx_MEH-fcs_WHAT_Qn-bsln_t_t-cntrQ_408",29,"engine temperature","radio on","fuel consumption gte 101.12","h0v0",14,"hard","M","E","H","WHAT_Qn",1,1,408,7.0776489779632445,11.10970382965734,20.038664357157977,0,0,1,1,1,1
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc69-eG-rO-qry_sF_gte_100.21-flips_h0v0-nMasks_10-dMask_hard-dCmplx_HMH-fcs_WHAT_Qn-bsln_f_f-cntrQ_409",69,"engine temperature","radio on","suspension force gte 100.21","h0v0",10,"hard","H","M","H","WHAT_Qn",-1,-1,409,7.157969842444172,10.016771018658893,21.658267728100533,1,0,5,1,3,0
"R_3iECfulePwymQNr","100","10/04/2021 07:28","10/04/2021 07:21","10/04/2021 07:28","True","391","idc14-eG-gO-qry_hO_gte_1-flips_h0v0-nMasks_8-dMask_hard-dCmplx_EME-fcs_WHAT_Qn-bsln_f_f-cntrQ_410",14,"engine temperature","gps on","heating on gte 1","h0v0",8,"hard","E","M","E","WHAT_Qn",-1,-1,410,18.482315122234503,27.816483136283058,28.399481016118482,1,0,5,0,3,0
